,ds,yhat,yhat_lower,yhat_upper
418,1994-02-23,65996771.026083626,64700764.86751605,67218688.03176364
419,1994-02-24,66006235.82239004,64718678.637104206,67283704.14628132
420,1994-02-25,66019454.46964954,64680030.29291671,67274042.38259877
421,1994-02-26,66028543.16777647,64864488.113789536,67332421.7574796
422,1994-02-27,66037548.24495319,64748383.472137466,67314895.17436154
423,1994-02-28,66046571.83855658,64782017.447108105,67261076.70782842
424,1994-03-01,66055692.34892056,64757261.33092003,67245680.7385995
425,1994-03-02,66064982.29887825,64877553.75795534,67178041.39804721
426,1994-03-03,66074502.673085526,64917393.422673926,67235635.62233616
427,1994-03-04,66088317.07616127,64861514.33767402,67243081.79904905
428,1994-03-05,66098485.123640776,64946411.82091025,67334614.02681799
429,1994-03-06,66108987.993880175,64834999.49569485,67263186.11240618
430,1994-03-07,66119855.98797749,64870905.777303636,67333069.3017354
431,1994-03-08,66131090.97610513,64869271.14161775,67428841.65216267
432,1994-03-09,66142686.31002635,64896787.760939054,67489893.95618719
433,1994-03-10,66154623.22201201,64876082.344114944,67376245.09071197
434,1994-03-11,66170886.99622446,64994589.7575508,67441632.0629814
435,1994-03-12,66183462.275803976,64912578.39755624,67525233.9169614
436,1994-03-13,66196260.386559226,64914973.52799501,67486791.02161795
437,1994-03-14,66209248.481814295,64992548.047098875,67433946.98447607
438,1994-03-15,66222373.350079216,64883571.684879564,67579933.78286491
439,1994-03-16,66235582.43525963,64901617.068351686,67448784.75177127
440,1994-03-17,66248821.06693125,64977882.512770094,67520557.7468557
441,1994-03-18,66266049.17190577,64917622.85626506,67505790.56898849
442,1994-03-19,66279236.8235985,65015245.770140186,67583926.87135145
443,1994-03-20,66292291.51152588,65135103.4415828,67505593.26624125
444,1994-03-21,66305186.94488165,65009336.660371676,67506895.6741958
445,1994-03-22,66317886.248820804,65155196.983090885,67576795.1109486
446,1994-03-23,66330362.1270958,65095718.63223179,67528665.87081258
447,1994-03-24,66342593.01867894,65057330.26957003,67561598.27559158
448,1994-03-25,66358578.55494414,65068194.62500584,67549151.51719415
449,1994-03-26,66370333.71342933,65099804.22172953,67537529.24410783
450,1994-03-27,66381814.59301233,65091553.046253875,67656826.70611091
451,1994-03-28,66393045.668711774,65121753.52511565,67673081.60641834
452,1994-03-29,66404041.4294989,65117694.17917261,67710405.30420661
453,1994-03-30,66414825.01675783,65182220.020200185,67660938.54069436
454,1994-03-31,66425422.93304284,65142861.18255047,67704518.25547986
455,1994-04-01,66439879.166602015,65209920.39815602,67694575.45506997
456,1994-04-02,66450248.162434034,65141048.08551376,67684248.47497003
457,1994-04-03,66460519.59440658,65133737.662641786,67707529.90277767
458,1994-04-04,66470744.82055385,65213997.9795057,67770198.04017606
459,1994-04-05,66480957.942490384,65278025.905297264,67783368.8780947
460,1994-04-06,66491194.09740176,65243700.220675275,67881819.61402692
461,1994-04-07,66501484.05617906,65296896.23426986,67795500.48907588
462,1994-04-08,66515868.470203154,65150052.53055256,67805786.34271604
463,1994-04-09,66526391.187921196,65297091.92512614,67677685.49342853
464,1994-04-10,66537024.5798653,65409808.28899461,67885514.47237954
465,1994-04-11,66547796.73267729,65266086.37763982,67760373.46652989
466,1994-04-12,66558713.40658314,65233497.20080031,67769729.6899465
467,1994-04-13,66569777.35420539,65356912.90883547,67809840.56146476
468,1994-04-14,66580984.04059851,65273593.87048985,67813306.7363974
469,1994-04-15,66596337.07126091,65274617.43115809,67862178.38377903
470,1994-04-16,66607842.71252788,65317426.336644344,67843209.75378399
471,1994-04-17,66619436.40636512,65339293.96955124,67845567.66402519
472,1994-04-18,66631111.104677364,65380016.404919714,67853073.11769061
473,1994-04-19,66642840.28432853,65343824.927092955,67873478.45119351
474,1994-04-20,66654598.21065554,65445688.80859196,68002561.27675997
475,1994-04-21,66666356.46322873,65398236.4293354,67979675.18151987
476,1994-04-22,66682100.00915649,65454448.47784479,68053017.04390012
477,1994-04-23,66693822.192110635,65468699.19092723,67974184.1456387
478,1994-04-24,66705451.52848442,65482492.60722617,67969121.74442418
479,1994-04-25,66716980.13102668,65426428.40560251,67833839.18645795
480,1994-04-26,66728386.622255854,65457066.073079556,67951586.0361878
481,1994-04-27,66739656.11229045,65487466.24957942,67949009.50720322
482,1994-04-28,66750776.26714573,65456107.79546508,67989211.44050749
483,1994-04-29,66765752.77007729,65591935.65937234,68142803.06762974
484,1994-04-30,66776603.56581487,65546347.191295676,68072448.90142597
485,1994-05-01,66787284.80442651,65531139.89870022,68081121.26652445
486,1994-05-02,66797818.333326,65574597.2260858,68013734.13757008
487,1994-05-03,66808213.62984185,65506223.91020077,68067526.63060424
488,1994-05-04,66818486.780105725,65549820.55506016,68021530.31989662
489,1994-05-05,66828655.561480746,65645836.50767357,68106962.19229512
490,1994-05-06,66842753.961385444,65590838.47165135,68167079.08876994
491,1994-05-07,66852825.55083255,65611159.800177805,68107208.28046793
492,1994-05-08,66862848.6552598,65632964.64525445,68178460.54390082
493,1994-05-09,66872863.19361785,65569584.131522916,68147689.83525364
494,1994-05-10,66882892.09656534,65558632.93534962,68064281.83171897
495,1994-05-11,66892959.92343472,65622267.91360816,68202222.60638283
496,1994-05-12,66903087.74420808,65664324.83823223,68148099.8966868
497,1994-05-13,66917307.6232805,65644159.30336436,68148413.70653349
498,1994-05-14,66927656.12210348,65688975.458879,68242754.31562231
499,1994-05-15,66938099.75701529,65701518.79371253,68162678.96273968
500,1994-05-16,66948662.27216577,65615429.40525853,68296210.93719696
501,1994-05-17,66959346.622940786,65790662.64845846,68291331.96870835
502,1994-05-18,66970154.27024456,65789697.392528936,68242726.41801414
503,1994-05-19,66981080.829353735,65796314.61310622,68213029.62370777
504,1994-05-20,66996131.38510456,65765905.91034433,68235043.83323054
505,1994-05-21,67007314.8637964,65858216.00226011,68136646.1063646
506,1994-05-22,67018570.37055747,65738008.419040814,68258655.1466072
507,1994-05-23,67029895.324523054,65794992.692179,68325573.58676165
508,1994-05-24,67041268.26052744,65860054.46865245,68317467.08948518
509,1994-05-25,67052668.872628555,65816864.75868907,68280587.14290892
510,1994-05-26,67064074.32055793,65899033.929634176,68403680.24796803
511,1994-05-27,67079475.09132587,65840956.4471402,68354777.97816111
512,1994-05-28,67090869.79049231,65791877.12550076,68338543.34276266
513,1994-05-29,67102191.76008734,65838051.69712798,68231868.1830356
514,1994-05-30,67113437.34820229,65863879.67651411,68349505.03886247
515,1994-05-31,67124588.69623674,65825398.79082468,68319066.52476695
516,1994-06-01,67135633.62105799,65813868.273941465,68375808.09175271
517,1994-06-02,67146561.61965038,65885917.96061649,68392146.97949648
518,1994-06-03,67161379.29927437,65861302.68878421,68355590.28431453
519,1994-06-04,67172104.62236574,65903904.06547377,68358883.32875249
520,1994-06-05,67182692.88131832,65831997.21318696,68313183.46831271
521,1994-06-06,67193164.24917649,65938273.99796153,68450648.45893542
522,1994-06-07,67203525.79539952,65920130.1069581,68437367.1203823
523,1994-06-08,67213790.56856327,65935484.59411121,68422256.40386273
524,1994-06-09,67223972.79884699,65985670.80174375,68478477.30174431
525,1994-06-10,67238102.54846384,65918880.04914976,68560851.66462052
526,1994-06-11,67248219.22349712,65960669.90522564,68577759.36799498
527,1994-06-12,67258296.88486527,65986075.44678539,68537019.26694746
528,1994-06-13,67268371.22468111,65937249.74744054,68486674.25604278
529,1994-06-14,67278461.11445682,65958235.34345079,68504822.97484623
530,1994-06-15,67288587.34084736,66166668.2364362,68551663.64169972
531,1994-06-16,67298767.59173803,66041316.973029666,68590757.0013508
532,1994-06-17,67313031.026646,66065767.6312681,68483306.5030464
533,1994-06-18,67323411.84641029,66017623.79779559,68527594.44441752
534,1994-06-19,67333874.7970903,66010432.347981535,68540487.26106597
535,1994-06-20,67344442.46733773,66001355.179920815,68586857.28378901
536,1994-06-21,67355117.2747415,66105170.498911366,68621183.0062249
537,1994-06-22,67365900.74230167,66169595.83115114,68572337.80909963
538,1994-06-23,67376789.11019328,66049475.22421226,68683726.57918131
539,1994-06-24,67391788.5966053,66209380.72472012,68619930.22591007
540,1994-06-25,67402909.7005509,66195452.548163906,68631278.21999627
541,1994-06-26,67414093.45829289,66176872.597985454,68713650.13460961
542,1994-06-27,67425339.488912,66223655.96395637,68791074.34264472
543,1994-06-28,67436628.70105717,66159127.96671619,68773695.44163834
544,1994-06-29,67447943.23958299,66259425.00625719,68783616.54495837
545,1994-06-30,67459262.69648528,66210535.25974053,68713861.55464707
546,1994-07-01,67474579.8815117,66261008.85599473,68739125.15963864
547,1994-07-02,67485895.52983347,66247894.729007475,68745193.25194365
548,1994-07-03,67497144.84628427,66194659.76587046,68795261.02446285
549,1994-07-04,67508325.71328402,66219630.46594151,68748145.67104927
550,1994-07-05,67519421.43005219,66334615.067557305,68772365.83925776
551,1994-07-06,67530420.56147267,66205537.85903427,68857072.49761532
552,1994-07-07,67541312.92476165,66248215.376343824,68811831.25465682
553,1994-07-08,67556105.01700278,66267158.69071292,68908741.43382935
554,1994-07-09,67566814.27231121,66282067.3666105,68845236.51514925
555,1994-07-10,67577395.06282447,66372057.92573815,68876782.30745198
556,1994-07-11,67587866.28817233,66340078.605245814,68861749.4525597
557,1994-07-12,67598233.44084646,66292772.76738768,68853199.42308618
558,1994-07-13,67608507.74730052,66353742.20067123,68858915.19401285
559,1994-07-14,67618701.43537651,66459972.160133645,68926381.26574868
560,1994-07-15,67632842.45383207,66388268.05516474,68925586.60941368
561,1994-07-16,67642968.0549997,66379981.94905223,68877689.0782917
562,1994-07-17,67653050.17590402,66422612.376924716,68836641.40448932
563,1994-07-18,67663122.48182254,66318167.36557159,68916955.1775198
564,1994-07-19,67673201.97664669,66397339.517367914,68878147.77120166
565,1994-07-20,67683307.79389231,66422188.92449045,68957865.41621634
566,1994-07-21,67693456.22962447,66444002.68851744,68980518.87285691
567,1994-07-22,67707675.3500688,66397122.39096964,68984810.75861734
568,1994-07-23,67717998.58805571,66458843.840694234,69064202.75914721
569,1994-07-24,67728390.26277295,66554275.631071664,69067994.8823473
570,1994-07-25,67738872.882029,66355830.13607778,69099530.33845787
571,1994-07-26,67749449.12283397,66411595.28897665,69005753.93386625
572,1994-07-27,67760121.09210292,66520311.80189079,69030887.40616325
573,1994-07-28,67770885.91359803,66545974.19779332,69112246.01665269
574,1994-07-29,67785750.95610982,66591790.450654835,69038429.74028035
575,1994-07-30,67796728.09719285,66506499.245731905,69081711.57772113
576,1994-07-31,67807759.93566829,66539596.24884029,69155152.48244226
577,1994-08-01,67818847.79007235,66573796.1787392,69101094.30258997
578,1994-08-02,67829974.35676506,66559526.3790931,69043984.0284888
579,1994-08-03,67841123.60804102,66545415.33472137,69018053.39728196
580,1994-08-04,67852276.95619525,66652714.98087983,69070080.6308546
581,1994-08-05,67867428.98031609,66560957.41268935,69172499.06633614
582,1994-08-06,67878582.09439719,66599419.34026193,69180384.50625215
583,1994-08-07,67889673.05725534,66598543.485410355,69089742.6407569
584,1994-08-08,67900701.15210298,66755750.84496622,69085781.66381063
585,1994-08-09,67911650.90384632,66569257.95002842,69146081.29169752
586,1994-08-10,67922511.91266961,66664231.09052756,69122742.79417603
587,1994-08-11,67929983.99803509,66704506.3062673,69116347.52650896
588,1994-08-12,67941365.12564816,66646601.98746587,69115811.82302381
589,1994-08-13,67948673.16603321,66763227.24896974,69299127.41521686
590,1994-08-14,67955862.73779264,66745324.96563793,69305209.57814685
591,1994-08-15,67962952.80954593,66811664.70131826,69205927.94772084
592,1994-08-16,67969948.78096554,66716019.158654116,69285621.49013445
593,1994-08-17,67976861.64172132,66685743.14940813,69172770.72887589
594,1994-08-18,67983703.25790198,66787936.84991533,69247472.40324958
595,1994-08-19,67994501.11069892,66823309.63819617,69279378.94512984
596,1994-08-20,68001291.89747527,66748623.48489296,69210441.75766939
597,1994-08-21,68008046.92975768,66735795.85110849,69301298.11033864
598,1994-08-22,68014799.19149862,66723900.43955394,69240236.53810635
599,1994-08-23,68021564.9615052,66837548.533315785,69322803.16170627
600,1994-08-24,68028362.6136147,66795629.26763523,69333074.97412767
601,1994-08-25,68035207.65581228,66795023.17705268,69176739.00721574
602,1994-08-26,68046127.3411908,66734707.20336974,69371562.39527196
603,1994-08-27,68053154.2652137,66872460.40516395,69347865.33480401
604,1994-08-28,68060251.88423634,66837278.4050668,69317457.48500009
605,1994-08-29,68067441.81510888,66834698.05921947,69245769.41657354
606,1994-08-30,68074725.8123919,66937365.64049694,69367958.26915361
607,1994-08-31,68082105.0257817,66723502.91348317,69319041.43347521
608,1994-09-01,68089575.58467673,66753581.67904703,69307406.50011723
609,1994-09-02,68101143.82568154,66758777.278456934,69347968.65777874
610,1994-09-03,68108820.55809511,66847536.16508139,69269888.0228114
611,1994-09-04,68116547.28122298,66909977.71213981,69325403.64838019
612,1994-09-05,68124324.19117557,66869239.013986364,69401349.42437151
613,1994-09-06,68132132.85117637,66962180.420763314,69389306.21371269
614,1994-09-07,68139956.10583039,66832624.31393637,69450401.59948675
615,1994-09-08,68147774.26519845,66875805.561138734,69456389.08039585
616,1994-09-09,68159580.8551179,66882797.947514065,69415206.87836058
617,1994-09-10,68167377.31180927,66836376.00674334,69391601.72417578
618,1994-09-11,68175099.52049318,66916659.85435579,69477223.32392521
619,1994-09-12,68182746.02491735,66891701.56452681,69486386.84918047
620,1994-09-13,68190300.7747597,66881597.00668826,69430732.72810942
621,1994-09-14,68197752.98824602,66853884.05514413,69475371.81742471
622,1994-09-15,68205093.15677801,66921558.680671096,69439631.55058676
623,1994-09-16,68216328.49301529,67018885.568260185,69446538.21579498
624,1994-09-17,68223477.20936838,66945852.170844056,69448287.68682237
625,1994-09-18,68230494.53920105,66912518.710662246,69404225.34844221
626,1994-09-19,68237400.34349297,66909159.78798745,69436489.16285314
627,1994-09-20,68244201.188578,66923921.09744676,69473806.40441898
628,1994-09-21,68250909.49317206,67000365.01445903,69487352.0371236
629,1994-09-22,68257538.79394303,66989349.17434822,69477250.83112718
630,1994-09-23,68268118.4544073,67046766.039833635,69636662.69303702
631,1994-09-24,68274687.22760667,67081879.35411168,69549922.95258848
632,1994-09-25,68281218.60777494,66999829.56782162,69563595.31957069
633,1994-09-26,68287747.83535011,66985609.74554657,69506970.97256228
634,1994-09-27,68294293.46055406,67084458.730165765,69466486.65599808
635,1994-09-28,68300876.08073325,66994355.352568686,69544249.52733934
636,1994-09-29,68307513.31451423,67025074.546829134,69491662.3995594
637,1994-09-30,68318234.34772307,67084757.81175248,69509782.6299608
638,1994-10-01,68325073.46770577,67086526.18237411,69615796.90817457
639,1994-10-02,68331995.52323738,67043054.03309101,69644296.71479999
640,1994-10-03,68339023.1720541,67112307.96186489,69674086.38088004
641,1994-10-04,68346158.8146498,67049263.1613227,69525027.27515405
642,1994-10-05,68353403.81886356,67159404.43762022,69675284.63683158
643,1994-10-06,68360754.08386047,67039234.46655808,69616458.96847999
644,1994-10-07,68372215.26064232,67070485.09578276,69507854.18165655
645,1994-10-08,68379797.02508172,67188982.09648135,69625069.74734919
646,1994-10-09,68387439.31781727,67247777.8179958,69697337.3259456
647,1994-10-10,68395140.38868356,67137691.56632817,69702160.29336642
648,1994-10-11,68402879.51919965,67228455.57188743,69715418.53439431
649,1994-10-12,68410637.00254403,67096485.67181778,69690373.97821866
650,1994-10-13,68418390.40533076,67229293.05251375,69699308.04462531
