ds,yhat_lower_log,yhat_upper_log,yhat_log,yhat_main,yhat_lower_main,yhat_upper_main
15/10/2016,2.041985949,2.948933484,2.496387198,12.13856043,7.705897532,19.08558779
16/10/2016,2.041828469,2.955321924,2.496503845,12.13997644,7.704684102,19.20790522
17/10/2016,2.034237583,2.942155137,2.496605385,12.1412092,7.646420139,18.95665651
18/10/2016,2.07498571,2.949245797,2.49669609,12.14231052,7.964432643,19.0915494
19/10/2016,2.035641721,2.984364171,2.496745547,12.14291106,7.65716431,19.77392541
20/10/2016,2.087366237,2.950022239,2.49663664,12.14158867,8.063649427,19.10637862
21/10/2016,2.025301432,2.958676641,2.496716867,12.14256279,7.578394971,19.27245051
22/10/2016,2.039442718,2.926820343,2.496804716,12.14362956,7.686324557,18.66817762
23/10/2016,2.058241385,2.956642241,2.496904741,12.14484428,7.832183896,19.23328248
24/10/2016,2.040406776,2.922757214,2.497021216,12.14625893,7.693738187,18.59248031
25/10/2016,1.998519152,2.901110545,2.497158392,12.14792523,7.37812213,18.19433978
26/10/2016,2.016232963,2.912739522,2.497285325,12.14946729,7.509981201,18.40715636
27/10/2016,1.992514471,2.961214692,2.497283846,12.14944933,7.333951609,19.32142709
28/10/2016,2.049835055,2.962067549,2.497499899,12.15207453,7.766619935,19.33791253
29/10/2016,2.032590195,2.935380081,2.497749924,12.15511324,7.63383389,18.82865819
30/10/2016,2.08527894,2.921439051,2.498035973,12.15859069,8.04683575,18.56798853
31/10/2016,2.027647577,2.926698228,2.498359404,12.1625238,7.596195858,18.66589811
01/11/2016,2.04592713,2.959228912,2.498721195,12.16692489,7.736327794,19.28309705
02/11/2016,2.038951903,2.92968482,2.499086828,12.17137432,7.682552913,18.72172885
03/11/2016,2.070296538,2.925879575,2.499334338,12.17438724,7.927173476,18.65062346
04/11/2016,2.04426596,2.927976547,2.49980572,12.18012737,7.723487105,18.68977432
05/11/2016,2.06729715,2.946994899,2.500313396,12.1863125,7.903432433,19.04862458
06/11/2016,2.054783689,2.956368219,2.500855407,12.19291941,7.805149351,19.22801286
07/11/2016,2.048332559,2.96102009,2.501429198,12.19991761,7.754959385,19.31766748
08/11/2016,2.062127031,2.972327557,2.502031998,12.20727393,7.862676196,19.53734099
09/11/2016,2.026962007,2.949521066,2.502625785,12.2145246,7.590989918,19.09680543
10/11/2016,2.060192726,2.951153745,2.503085404,12.22013993,7.847482079,19.12800986
11/11/2016,2.073174382,2.955910092,2.503750029,12.22826443,7.950019506,19.21920601
12/11/2016,2.04611351,2.95167171,2.504429679,12.23657819,7.737769826,19.13792005
13/11/2016,2.079155186,2.949797792,2.505120452,12.24503381,7.997709485,19.10209074
14/11/2016,2.099885525,2.950403204,2.505818333,12.25358237,8.16523514,19.11365888
15/11/2016,2.034807145,2.973510724,2.50651959,12.2621783,7.650776491,19.56047061
16/11/2016,2.060521676,2.957062985,2.507185742,12.2703495,7.850063929,19.24137648
17/11/2016,2.080669633,2.964274436,2.507691662,12.27655888,8.009830769,19.38063624
18/11/2016,2.04011268,2.968936079,2.508377014,12.28497553,7.691475827,19.47119277
19/11/2016,2.076418396,2.946823688,2.509052744,12.29327966,7.975851353,19.04536354
20/11/2016,2.068310355,2.949142052,2.509716258,12.30143913,7.911444289,19.08956884
21/11/2016,2.102329277,2.970828609,2.510365181,12.30942441,8.185213354,19.50807747
22/11/2016,2.08837013,2.955250107,2.510997698,12.31721279,8.071748534,19.20652581
23/11/2016,2.069339493,2.956723028,2.511577444,12.32435571,7.919590446,19.23483635
24/11/2016,2.071749459,2.975169994,2.511981548,12.32933705,7.938699404,19.59295365
25/11/2016,2.089848214,2.965871124,2.512551998,12.33637232,8.083688084,19.4116058
26/11/2016,2.066400085,2.960391355,2.513102058,12.34315993,7.89634572,19.30552559
27/11/2016,2.105463024,2.95412304,2.513631384,12.34969522,8.210903973,19.18489096
28/11/2016,2.080241505,2.939508254,2.514139719,12.3559746,8.006402266,18.9065468
29/11/2016,2.056842296,2.951499963,2.514627178,12.36199909,7.821233638,19.13463345
30/11/2016,2.087258424,2.943452096,2.515059092,12.36733957,8.06278011,18.98125847
01/12/2016,2.07406295,2.939608007,2.515314014,12.37049267,7.957086778,18.90843289
02/12/2016,2.067602901,2.961406408,2.515735053,12.37570224,7.905849286,19.32513166
03/12/2016,2.104401655,2.948677562,2.516136279,12.38066868,8.202193798,19.08070399
04/12/2016,2.044382763,2.928746423,2.516517828,12.38539342,7.724389289,18.70416867
05/12/2016,2.13313773,2.937837791,2.516879609,12.38987502,8.441311863,18.87499049
06/12/2016,2.05792755,2.968248653,2.517221595,12.39411291,7.829726266,19.45781236
07/12/2016,2.081271215,2.988638323,2.517508706,12.39767191,8.014650784,19.85862303
08/12/2016,2.085110225,2.974595899,2.517618842,12.39903741,8.045478247,19.58170866
09/12/2016,2.050993601,2.933541135,2.517894263,12.40245285,7.775623135,18.79406511
10/12/2016,2.053716283,2.965697834,2.518148046,12.40560077,7.796822529,19.40824224
11/12/2016,2.087204951,2.931655051,2.518379242,12.40846923,8.062348983,18.75865135
12/12/2016,2.054301121,2.954383066,2.51858664,12.411043,7.801383746,19.18988017
13/12/2016,2.120481508,2.970850949,2.518769124,12.41330802,8.335149964,19.50851329
14/12/2016,2.057589578,2.97273212,2.518890605,12.41481609,7.827080484,19.54524667
15/12/2016,2.098431562,2.991476484,2.518828111,12.41404026,8.15337182,19.91506507
16/12/2016,2.053816818,2.962664595,2.518923223,12.41522104,7.797606425,19.3494616
17/12/2016,2.089462292,2.967108069,2.518988569,12.41603235,8.080569007,19.43563173
18/12/2016,2.073137359,2.96319604,2.519023022,12.41646013,7.949725176,19.3597475
19/12/2016,2.079144238,2.979763481,2.519025494,12.41649082,7.997621926,19.68316066
20/12/2016,2.072115421,2.96200165,2.518995301,12.41611594,7.941605198,19.33663823
21/12/2016,2.054068731,2.990457582,2.518897115,12.4148969,7.799570991,19.8947839
22/12/2016,2.059435607,2.974622364,2.518609043,12.41132103,7.841542847,19.5822269
23/12/2016,2.093876989,2.98253886,2.518474052,12.40964573,8.116321132,19.73786476
24/12/2016,2.058442205,2.953514952,2.518306438,12.40756588,7.833756915,19.17322839
25/12/2016,2.05155237,2.966151061,2.518106993,12.4050915,7.779969127,19.41704058
26/12/2016,2.066700677,2.958414408,2.517876753,12.40223567,7.898719649,19.2673973
27/12/2016,2.062034003,2.962724013,2.517617316,12.39901849,7.861944776,19.35061135
28/12/2016,2.069154465,2.985194658,2.517295737,12.39503188,7.918125233,19.79035422
29/12/2016,2.055477011,2.94770256,2.516792552,12.38879645,7.810562705,19.06210934
30/12/2016,2.06276247,2.935819077,2.516453134,12.38459218,7.867674028,18.83692571
31/12/2016,2.079816554,2.971047058,2.516094102,12.38014652,8.003000665,19.51233946
01/01/2017,2.093565094,2.983732661,2.51571843,12.37549651,8.11379009,19.76144192
02/01/2017,2.088256561,2.965252298,2.515329129,12.37067966,8.07083189,19.3995971
03/01/2017,2.081568161,2.934707733,2.514929523,12.36573725,8.017031057,18.81600303
04/01/2017,2.076860708,2.958655731,2.514488085,12.36027974,7.979379952,19.27204752
05/01/2017,2.02949831,2.966278622,2.513886427,12.35284532,7.610267402,19.4195176
06/01/2017,2.066294954,2.945340629,2.513470627,12.34771008,7.895515611,19.01713907
07/01/2017,2.069440386,2.955251091,2.51305762,12.34261144,7.920389519,19.20654471
08/01/2017,2.061953529,2.969898739,2.51265029,12.33758494,7.861312123,19.48994593
09/01/2017,2.073885339,2.9924777,2.512251159,12.33266161,7.955673636,19.93501433
10/01/2017,2.069284614,2.9801552,2.511862673,12.32787148,7.919155836,19.69087244
11/01/2017,2.06907859,2.952202001,2.511452063,12.32281057,7.91752447,19.14807141
12/01/2017,2.046025342,2.952729986,2.510899366,12.31600167,7.737087635,19.15818397
13/01/2017,2.063978199,2.959169389,2.510548793,12.31168477,7.87724481,19.28194931
14/01/2017,2.039614221,2.942453664,2.510215168,12.30757797,7.687642894,18.96231643
15/01/2017,2.081472981,2.963574712,2.509899077,12.30368828,8.016268029,19.36707989
16/01/2017,2.051792235,2.963670315,2.509600622,12.30001672,7.781835491,19.36893154
17/01/2017,2.050937966,2.954984378,2.509319758,12.29656258,7.775190549,19.20142275
18/01/2017,2.060077089,2.925106681,2.50902123,12.29289226,7.846574668,18.63621407
19/01/2017,2.064220995,2.968200138,2.508582649,12.28750201,7.879157604,19.45686837
20/01/2017,2.071736889,2.932264394,2.508345927,12.28459363,7.938599617,18.77008528
21/01/2017,2.023525929,2.935475042,2.508123765,12.28186477,7.564951449,18.83044626
22/01/2017,2.06883957,2.97371785,2.507914864,12.27929934,7.915632248,19.56452251
23/01/2017,2.088061113,2.972498425,2.507717708,12.27687864,8.06925461,19.54067959
24/01/2017,2.037602495,2.953161272,2.50753095,12.27458605,7.672193007,19.16644841
25/01/2017,2.058001076,2.941863351,2.507318363,12.2719769,7.830301979,18.95112604
26/01/2017,2.034987498,2.980308145,2.506956938,12.26754231,7.652156461,19.69388428
27/01/2017,2.092117541,2.931925392,2.506788324,12.265474,8.102053444,18.76372326
28/01/2017,2.052469339,2.936269076,2.50662531,12.26347472,7.787106393,18.84540422
29/01/2017,2.095510962,2.970141645,2.506467017,12.26153366,8.129593821,19.49468072
30/01/2017,2.051083799,2.936400289,2.506312663,12.25964119,7.776324514,18.84787714
31/01/2017,2.063735563,2.95679835,2.506161911,12.25779316,7.87533374,19.23628521
01/02/2017,2.043587944,2.916201262,2.505979781,12.25556085,7.718252233,18.47098758
02/02/2017,2.073231216,2.957928597,2.505644701,12.25145495,7.950471352,19.25803925
03/02/2017,2.061597728,2.918230666,2.505499894,12.24968098,7.858515556,18.50851074
04/02/2017,2.031950823,2.960332205,2.505359807,12.24796508,7.628954588,19.30438371
05/02/2017,2.042063259,2.969615666,2.505225247,12.2463171,7.706493297,19.48442963
06/02/2017,2.044581014,2.970281242,2.505097088,12.24474772,7.725920807,19.49740231
07/02/2017,2.098892861,2.95770718,2.504976566,12.24327205,8.157133829,19.25377567
08/02/2017,2.053644599,2.941876356,2.504830145,12.24147951,7.796263647,18.9513725
09/02/2017,2.062116104,2.996378951,2.504537517,12.23789784,7.862590278,20.01293773
10/02/2017,2.060026951,2.95894836,2.504442954,12.23674064,7.84618127,19.2776879
11/02/2017,2.065265146,2.955572038,2.504361706,12.23574647,7.887388932,19.21270997
12/02/2017,2.038917176,2.936199229,2.504295111,12.23493166,7.682286127,18.84408796
13/02/2017,2.05185942,2.95333047,2.504244295,12.23430994,7.782358331,19.16969161
14/02/2017,2.102449994,2.984405369,2.504210454,12.23389593,8.186201505,19.77474007
15/02/2017,2.064540122,2.943144815,2.50415973,12.23327539,7.881672454,18.97542679
16/02/2017,2.0833226,2.969247987,2.503971223,12.23096956,8.031108793,19.47726692
17/02/2017,2.04501658,2.972903943,2.503988364,12.2311792,7.729286685,19.54860528
18/02/2017,2.070843107,2.959922244,2.504025341,12.23163148,7.931507409,19.29647128
19/02/2017,2.055067642,2.942129639,2.504082247,12.23232755,7.807365959,18.95617317
20/02/2017,2.045702673,2.966877217,2.504158816,12.23326421,7.734591516,19.4311455
21/02/2017,2.061373428,2.941379855,2.504254755,12.23443792,7.856753087,18.94196545
22/02/2017,2.082208999,2.948947573,2.504334661,12.23541556,8.022170318,19.08585668
23/02/2017,2.057479387,2.961517849,2.504276082,12.23469885,7.826218062,19.32728541
24/02/2017,2.064960436,2.933732615,2.504420935,12.2364712,7.884985933,18.79766416
25/02/2017,2.050228328,2.939904158,2.504581975,12.23844192,7.769674941,18.91403347
26/02/2017,2.041090501,2.954657166,2.504757986,12.24059621,7.699000392,19.19514084
27/02/2017,2.026476575,2.980502793,2.504947545,12.24291674,7.587305906,19.69771802
28/02/2017,2.067190059,2.911080585,2.505149388,12.24538814,7.902586087,18.37664537
01/03/2017,2.037023446,2.96117358,2.505327344,12.24756748,7.667751718,19.32063276
02/03/2017,2.056404571,2.964708234,2.505358412,12.24794799,7.817810834,19.38904535
03/03/2017,2.059848875,2.937265386,2.505584182,12.25071352,7.844784181,18.86418944
04/03/2017,2.057321514,2.945924245,2.505817305,12.25356978,7.824982613,19.02824102
05/03/2017,2.069632179,2.952997506,2.506056666,12.25650316,7.92190874,19.16330986
06/03/2017,2.048343303,2.974125473,2.50630114,12.25949992,7.755042699,19.57249909
07/03/2017,2.059176602,2.942259709,2.506549926,12.26255029,7.83951211,18.95863895
08/03/2017,2.029371341,2.953070431,2.506767451,12.26521799,7.609301197,19.16470739
09/03/2017,2.071066969,2.955969558,2.506831416,12.26600256,7.933283168,19.22034894
10/03/2017,2.067110236,2.950723943,2.507084179,12.26910335,7.901955304,19.11979035
11/03/2017,2.045321584,2.991935762,2.507339184,12.27223242,7.731644508,19.92421373
12/03/2017,2.036939578,2.967065982,2.507596095,12.2753857,7.667108671,19.43481376
13/03/2017,2.098663678,2.944641391,2.507854514,12.2785583,8.15526457,19.00384622
14/03/2017,2.028238463,2.950005843,2.508114283,12.2817483,7.600685673,19.10606536
15/03/2017,2.059586187,2.958135766,2.508340355,12.28452518,7.84272372,19.26202934
16/03/2017,2.068201453,2.927157384,2.508410819,12.28539083,7.910582762,18.67447063
17/03/2017,2.025178081,2.914089661,2.508668259,12.28855399,7.577460224,18.43202537
18/03/2017,2.092529555,2.947531146,2.508926178,12.29172385,8.105392291,19.0588421
19/03/2017,2.078038635,2.998020922,2.509184132,12.29489496,7.988784616,20.04582538
20/03/2017,2.076077671,2.988250737,2.509441449,12.29805905,7.973134244,19.85092761
21/03/2017,2.079501678,2.945832844,2.50969755,12.301209,8.000481107,19.02650189
22/03/2017,2.079653812,2.97101145,2.509916844,12.30390688,8.001698347,19.51164466
23/03/2017,2.067201315,2.972881626,2.509976781,12.30464435,7.902675044,19.54816903
24/03/2017,2.046170184,2.966852098,2.510219251,12.30762823,7.738208373,19.43065742
25/03/2017,2.076790645,2.981484258,2.510457056,12.31055539,7.978820914,19.71706014
26/03/2017,2.065753727,2.959002478,2.510689081,12.31341207,7.891243503,19.27873121
27/03/2017,2.058385205,2.985125556,2.510914073,12.31618281,7.833310399,19.7889867
28/03/2017,2.067124641,2.962274141,2.511131009,12.31885492,7.902069137,19.34190801
29/03/2017,2.060291967,2.953405461,2.511304039,12.32098664,7.848260909,19.17112923
30/03/2017,2.071787458,2.967112412,2.51131059,12.32106736,7.939001074,19.43571616
31/03/2017,2.052401679,2.938115719,2.511492807,12.32331266,7.78657953,18.88023711
01/04/2017,2.067149905,2.97399396,2.511664052,12.32542314,7.902268775,19.56992522
02/04/2017,2.064931418,2.975048661,2.511824114,12.32739614,7.884757128,19.59057652
03/04/2017,2.082046761,2.972108252,2.511972999,12.32923164,8.020868926,19.53305682
04/04/2017,2.064536341,2.948610633,2.512111304,12.33093695,7.881642652,19.07942697
05/04/2017,2.046533866,2.967762141,2.512205159,12.33209433,7.74102313,19.44834821
06/04/2017,2.038678768,2.987262117,2.512134311,12.33122065,7.680454832,19.83131229
07/04/2017,2.095433542,2.939289589,2.512243531,12.33256754,8.128964451,18.90241307
08/04/2017,2.021344913,2.927808799,2.51234908,12.3338693,7.548470145,18.68663942
09/04/2017,2.052966451,2.97291348,2.512453859,12.3351617,7.790978418,19.54879172
10/04/2017,2.037888343,2.999047295,2.512561133,12.33648501,7.674386408,20.06641044
11/04/2017,2.047724055,2.968422032,2.512674833,12.33788775,7.750241892,19.46118623
12/04/2017,2.040386142,2.964757165,2.512764418,12.3389931,7.693579438,19.3899941
13/04/2017,2.067766264,2.947914229,2.512712865,12.33835699,7.907140914,19.06614461
14/04/2017,2.048932429,2.94864081,2.512867989,12.34027112,7.759612749,19.08000275
15/04/2017,2.073216372,2.954196058,2.513048814,12.34250275,7.950353335,19.18629185
16/04/2017,2.097772818,2.978717379,2.513260629,12.34511735,8.148002604,19.66258083
17/04/2017,2.077360055,2.976821304,2.513508626,12.34817928,7.983365422,19.62533443
18/04/2017,2.066211377,2.946467688,2.513798118,12.3517545,7.894855756,19.03858459
19/04/2017,2.025936575,2.955317444,2.514099326,12.35547551,7.583209866,19.20781915
20/04/2017,2.077083755,2.977254699,2.514295308,12.35789719,7.981159926,19.63384179
21/04/2017,2.056299196,2.946678795,2.514733229,12.36331016,7.816987078,19.0426042
22/04/2017,2.08671639,2.961537838,2.515230693,12.369462,8.058410994,19.32767173
23/04/2017,2.063246575,2.9969594,2.515790786,12.37639198,7.871483737,20.0245576
24/04/2017,2.058392847,2.946322628,2.516415704,12.38412864,7.833370264,19.03582306
25/04/2017,2.041492614,2.96952053,2.517106997,12.39269265,7.702096881,19.48257604
26/04/2017,2.054868322,2.957598883,2.517830378,12.40166054,7.80580995,19.25169065
27/04/2017,2.086427587,2.948895865,2.518463715,12.40951745,8.056084037,19.08486982
28/04/2017,2.050694217,2.944578874,2.519348361,12.42050035,7.773295589,19.00265818
29/04/2017,2.077239221,2.951848946,2.520295578,12.43227082,7.982400824,19.14131229
30/04/2017,2.064092249,2.966619978,2.521301667,12.4447851,7.878143261,19.4261477
01/05/2017,2.095061913,2.983440307,2.522361724,12.45798426,8.125944054,19.75566543
02/05/2017,2.082529006,2.940933397,2.523469983,12.47179859,8.024737885,18.93351054
03/05/2017,2.080618619,2.993617368,2.524584773,12.48570978,8.009422161,19.95774658
04/05/2017,2.058923886,2.961993372,2.525576625,12.4980999,7.837531193,19.33647816
05/05/2017,2.08788985,2.979696765,2.526779745,12.51314566,8.067872769,19.68184751
06/05/2017,2.099505278,2.980584228,2.527998562,12.5284062,8.16213093,19.69932217
07/05/2017,2.057842225,2.972149467,2.529222992,12.54375575,7.829058222,19.5338619
08/05/2017,2.048576772,2.964527208,2.5304423,12.55905978,7.756853478,19.38553576
09/05/2017,2.085005681,2.967365439,2.531645562,12.57418072,8.044637179,19.44063453
10/05/2017,2.065607187,2.963287424,2.53278671,12.58853791,7.890087203,19.36151675
11/05/2017,2.087932776,2.995816171,2.533732717,12.60045239,8.068219093,20.00167803
12/05/2017,2.07131316,3.006960715,2.534815137,12.61409875,7.935236513,20.22583433
13/05/2017,2.092564716,3.00088492,2.535836689,12.6269913,8.105677287,20.10331889
14/05/2017,2.095388541,2.978893743,2.536786552,12.63899091,8.128598652,19.66604891
15/05/2017,2.085384323,2.977242825,2.537654227,12.6499622,8.047683799,19.63360865
16/05/2017,2.080248159,2.990932669,2.538429984,12.6597793,8.006455544,19.9042379
17/05/2017,2.09211259,2.992086359,2.539069871,12.66788272,8.102013331,19.92721448
18/05/2017,2.09413145,2.999948448,2.539443852,12.67262116,8.118386685,20.0845015
19/05/2017,2.084897389,3.001728164,2.539887273,12.6782417,8.043766064,20.12027803
20/05/2017,2.089426166,2.988588402,2.540207364,12.68230056,8.080277092,19.85763171
21/05/2017,2.045930275,2.978211487,2.540398441,12.68472408,7.736352126,19.6526362
22/05/2017,2.091035203,3.018235665,2.54045566,12.6854499,8.09328903,20.45517006
23/05/2017,2.078716412,2.990986687,2.540375356,12.68443125,7.994201066,19.90531312
24/05/2017,2.105835741,2.970843196,2.540119937,12.68119182,8.213964892,19.50836204
25/05/2017,2.117245839,2.984898923,2.539565906,12.67416799,8.308223761,19.78450237
26/05/2017,2.094833146,2.973246744,2.539055212,12.66769702,8.124085323,19.55530772
27/05/2017,2.093140261,2.957479216,2.538401652,12.65942063,8.110343812,19.24938699
28/05/2017,2.088710095,2.980259005,2.537605963,12.64935168,8.074493116,19.69291655
29/05/2017,2.097164234,2.99964979,2.5366695,12.63751157,8.143045365,20.07850399
30/05/2017,2.07532258,2.986056863,2.53559449,12.62393342,7.967116074,19.80742491
31/05/2017,2.084271483,2.999282742,2.534348865,12.60821852,8.038732994,20.07113557
01/06/2017,2.082895097,2.940228754,2.532814241,12.58888448,8.027676203,18.92017389
02/06/2017,2.080048681,2.949793669,2.531337238,12.57030439,8.004858591,19.10201198
03/06/2017,2.106702166,2.97648282,2.529735866,12.55019077,8.221084755,19.61869268
04/06/2017,2.082982132,2.967715683,2.528014625,12.52860745,8.028374928,19.44744469
05/06/2017,2.070413138,2.997699209,2.526178192,12.50562061,7.928097839,20.03937742
06/06/2017,2.075912185,2.968768937,2.524231718,12.48130241,7.971814915,19.46793858
07/06/2017,2.082598554,2.992998608,2.522145697,12.45529329,8.02529601,19.94540135
08/06/2017,2.039562993,2.950861636,2.519804005,12.42616096,7.687249081,19.12242321
09/06/2017,2.069309824,2.932941172,2.517555284,12.39824938,7.919355479,18.78279276
10/06/2017,2.071536382,2.928971608,2.515219392,12.36932221,7.937008031,18.70838106
11/06/2017,2.073970561,2.933916077,2.512802577,12.33946394,7.956351666,18.80111313
12/06/2017,2.067450221,2.974539025,2.510311237,12.30876041,7.904642313,19.58059501
13/06/2017,2.02407599,2.949807114,2.507752281,12.2773031,7.569113775,19.1022688
14/06/2017,2.061850024,2.940086779,2.505098064,12.24475968,7.860498478,18.91748788
15/06/2017,2.034963586,2.956132961,2.502234473,12.20974585,7.65197348,19.22348985
16/06/2017,2.048616097,2.940303892,2.499512358,12.17655471,7.757158518,18.92159556
17/06/2017,2.012763869,2.944171271,2.49675401,12.14301382,7.48397351,18.99491423
18/06/2017,2.074295663,2.92920592,2.493968347,12.10923455,7.958938709,18.71276516
19/06/2017,2.060231913,2.971575105,2.491164675,12.07533177,7.847789606,19.5226456
20/06/2017,2.044428883,2.95347711,2.488353028,12.04142789,7.724745547,19.17250287
21/06/2017,2.039498425,2.916483886,2.48550907,12.00723122,7.686752752,18.47620866
22/06/2017,2.036858119,2.953332887,2.482522128,11.97141983,7.666484139,19.16973794
23/06/2017,2.03861868,2.942747906,2.479746556,11.93823836,7.679993339,18.96789677
24/06/2017,2.062775526,2.930743139,2.477008135,11.90559116,7.867776755,18.7415529
25/06/2017,2.030089058,2.914682036,2.474319161,11.87362034,7.614764485,18.44294728
26/06/2017,2.006667094,2.926859035,2.471692108,11.84246864,7.438484219,18.66889996
27/06/2017,2.033114284,2.935822412,2.469139854,11.81228219,7.637835745,18.83698852
28/06/2017,2.031771471,2.907845196,2.466640474,11.78279567,7.627586447,18.31728585
29/06/2017,2.015144584,2.929074982,2.464085155,11.75272532,7.501811943,18.71031512
30/06/2017,2.018979458,2.931054055,2.461829453,11.72624455,7.530635679,18.74738085
01/07/2017,2.014830284,2.877868092,2.459699582,11.70129573,7.499454495,17.77633524
02/07/2017,2.010300322,2.897872581,2.457707411,11.67800796,7.465559083,18.13552245
03/07/2017,2.023088258,2.92175655,2.455864044,11.65650092,7.561641208,18.57388477
04/07/2017,2.02563833,2.911749533,2.454179976,11.63688711,7.58094855,18.38894251
05/07/2017,1.994864344,2.925195036,2.452629842,11.61886235,7.351205726,18.63786074
06/07/2017,1.983736137,2.898325357,2.451100303,11.60110443,7.269853474,18.14373563
07/07/2017,1.988069585,2.896570609,2.449941293,11.58766642,7.301425366,18.11192586
08/07/2017,2.008900718,2.856528723,2.448972333,11.57644388,7.455117561,17.40101822
09/07/2017,2.015764913,2.904119515,2.44819757,11.56747835,7.506466984,18.24916845
10/07/2017,1.972021778,2.881129563,2.447619416,11.5607925,7.185188669,17.83440689
11/07/2017,2.001689797,2.87492757,2.447238806,11.55639318,7.401552657,17.72414032
12/07/2017,2.004331725,2.87642033,2.447020048,11.55386541,7.421132878,17.75061795
13/07/2017,1.990158294,2.887424019,2.446838852,11.55177208,7.316691858,17.94701882
14/07/2017,1.994169125,2.860395015,2.447033721,11.55402338,7.346096804,17.46842586
15/07/2017,1.995472502,2.902531493,2.447412435,11.55839988,7.355677782,18.22021137
16/07/2017,1.988505608,2.899956852,2.447967264,11.5648146,7.304609648,18.1733612
17/07/2017,1.977892698,2.859273445,2.448688802,11.57316206,7.227496405,17.44884479
18/07/2017,2.016414773,2.906975279,2.449566402,11.58332313,7.511346721,18.30135826
19/07/2017,2.002881109,2.901887351,2.45055323,11.59475951,7.410375473,18.20847874
20/07/2017,2.001001666,2.891866282,2.451514466,11.60591018,7.39646117,18.02692154
21/07/2017,2.028668144,2.913218398,2.452778888,11.62059422,7.603952245,18.41597321
22/07/2017,1.99781086,2.865217743,2.454145507,11.63648601,7.372898116,17.5528748
23/07/2017,1.977675937,2.904040424,2.455598941,11.65341117,7.225929941,18.24772516
24/07/2017,2.031767071,2.932947808,2.457123368,11.67118949,7.627552887,18.7829174
25/07/2017,2.034753085,2.893145085,2.458703079,11.68964117,7.650362903,18.04998918
26/07/2017,2.020000504,2.911556646,2.460287604,11.70817838,7.538328736,18.38539586
27/07/2017,2.018656481,2.891630334,2.461739979,11.7251954,7.528203854,18.02266863
28/07/2017,2.016323001,2.921281032,2.463388345,11.74453875,7.51065742,18.56505466
29/07/2017,2.013816044,2.90031152,2.465032593,11.76386557,7.491852105,18.17980787
30/07/2017,2.057147895,2.936126779,2.4666597,11.78302222,7.823624163,18.84272276
31/07/2017,2.004208705,2.894342485,2.468257627,11.80186568,7.420219991,18.07161517
01/08/2017,1.983502552,2.883715503,2.469815785,11.82026918,7.268155549,17.88058528
02/08/2017,2.019915048,2.917424488,2.471290051,11.83770825,7.537684566,18.49359559
03/08/2017,2.018533355,2.96290162,2.472550904,11.85264328,7.527276994,19.35404845
04/08/2017,1.975716069,2.93456922,2.473934872,11.86905831,7.211781936,18.81339695
05/08/2017,2.009000396,2.897867332,2.475251007,11.88468988,7.455860714,18.13542726
06/08/2017,2.053214178,2.912048052,2.476496044,11.89949598,7.792908687,18.39443277
07/08/2017,2.0449747,2.896976924,2.477668109,11.91345114,7.728962994,18.1192865
08/08/2017,2.016426768,2.897360679,2.478766996,11.92654987,7.511436816,18.12624122
09/08/2017,2.043740644,2.918406108,2.47975899,11.93838681,7.719430903,18.51175819
10/08/2017,2.010009518,2.901953321,2.480524814,11.947533,7.463388382,18.20968001
11/08/2017,2.033054689,2.956647334,2.481410897,11.9581242,7.637380584,19.23338043
12/08/2017,2.020549564,2.954865543,2.482235688,11.96799123,7.542468864,19.19914108
13/08/2017,2.018080371,2.93152836,2.483004657,11.97719778,7.523868026,18.75627495
14/08/2017,2.018457193,2.920335654,2.483723871,11.98581505,7.52670372,18.54751197
15/08/2017,2.023587013,2.974261706,2.48440016,11.99392366,7.565413558,19.57516568
16/08/2017,2.068082202,2.934912271,2.485005848,12.00119044,7.909639475,18.81985202
17/08/2017,2.030181974,2.925591804,2.485426635,12.00624144,7.615472053,18.64525712
18/08/2017,2.048676614,2.937738295,2.486012824,12.01328143,7.757627975,18.87311259
19/08/2017,2.065214943,2.960354603,2.486585615,12.02016451,7.886992973,19.30481609
20/08/2017,2.043802987,2.963080531,2.487152115,12.02697586,7.719912172,19.35751142
21/08/2017,2.025036581,2.946643486,2.487718945,12.03379504,7.576388095,19.04193183
22/08/2017,2.030377746,2.926060572,2.488292457,12.04069855,7.61696309,18.65399946
23/08/2017,2.024604956,2.935675344,2.488843535,12.04733574,7.573118637,18.83421842
24/08/2017,2.024160536,2.929363114,2.489255567,12.05230065,7.569753739,18.71570693
25/08/2017,2.022628437,2.94925993,2.489875775,12.0597779,7.55816501,19.09181922
26/08/2017,2.046593694,2.945425195,2.490521618,12.06756914,7.74148627,19.01874734
27/08/2017,2.026955678,2.943670265,2.49119593,12.0757092,7.590941877,18.98540004
28/08/2017,2.039301345,2.920452228,2.491900649,12.08422218,7.685237993,18.54967424
29/08/2017,2.01379664,2.889654768,2.492637162,12.09312563,7.491706736,17.9870988
30/08/2017,2.047557859,2.924323579,2.49337123,12.10200607,7.748953946,18.62162573
31/08/2017,2.02334828,2.951862908,2.493981086,12.1093888,7.563607657,19.14157954
01/09/2017,2.05236649,2.923599883,2.494808871,12.11941692,7.786305534,18.60815421
02/09/2017,2.047669828,2.923761596,2.495667146,12.12982319,7.749821634,18.61116364
03/09/2017,2.035670607,2.935960318,2.496554118,12.14058676,7.657385498,18.83958644
