,ds,yhat_lower,yhat_upper,yhat
0,3/31/16,86580901.43,87642570.78,87100774.77
1,4/1/16,86617158.3,87630405.26,87133777.8
2,4/2/16,86615699.98,87671952.28,87157278.91
3,4/3/16,86658152.33,87705224.36,87180194
4,4/4/16,86713416.45,87726898.39,87203057.05
5,4/5/16,86741271.84,87763021.23,87225551.96
6,4/6/16,86725579.23,87800296.38,87247712.77
7,4/7/16,86735358.51,87834898.59,87270557.23
8,4/8/16,86769835.43,87810716.78,87301764.9
9,4/9/16,86779209.63,87830147.13,87323558.28
10,4/10/16,86851736.67,87911192.34,87344800.01
11,4/11/16,86828019.75,87924491.35,87365968.42
12,4/12/16,86815490.36,87936595.15,87386691.28
13,4/13/16,86891534.96,87949445.46,87406947.93
14,4/14/16,86941575.68,87997053.18,87427704.67
15,4/15/16,86895607.63,87981353.52,87456594.55
16,4/16/16,86894117.8,88050285.59,87475800.03
17,4/17/16,86970718.07,88013647.76,87494151.42
18,4/18/16,86975403.58,88015177.74,87512103.5
19,4/19/16,87022269.95,88056847.89,87529269.96
20,4/20/16,86978843.23,88051389.22,87545625.97
21,4/21/16,86994442.17,88075457.03,87562143.57
22,4/22/16,87070266.37,88082769.25,87586471.34
23,4/23/16,87075192.23,88163345.99,87600816.46
24,4/24/16,87099829.48,88210338.2,87614042.33
25,4/25/16,87098519.81,88128821.37,87626644.11
26,4/26/16,87112422.12,88190691.19,87638281.86
27,4/27/16,87122543.8,88158292.59,87648981.67
28,4/28/16,87134375.37,88153436.66,87659769.47
29,4/29/16,87195076.31,88252279.44,87678349.02
30,4/30/16,87158451.42,88220044.78,87686982.31
31,5/1/16,87157908.92,88182668.98,87694585.63
32,5/2/16,87160840.58,88231816.92,87701703.5
33,5/3/16,87184105.11,88229906.11,87708040.53
34,5/4/16,87186814.13,88261658.58,87713661.26
35,5/5/16,87170978.55,88235186.52,87719623.09
36,5/6/16,87117839.24,88301063.32,87733653.54
37,5/7/16,87214913,88272304.59,87738030.18
38,5/8/16,87162940.56,88261334.4,87741676.54
39,5/9/16,87230523.78,88275795.38,87745136.22
40,5/10/16,87230977.89,88270985.32,87748105.08
41,5/11/16,87190169.84,88292441.56,87750631.78
42,5/12/16,87196910,88247240.78,87753751.56
43,5/13/16,87214530.29,88343136.02,87765164.56
44,5/14/16,87228272.83,88319828.26,87767117.08
45,5/15/16,87254972.05,88282372.31,87768498.71
46,5/16/16,87207800.45,88309840.13,87769817.91
47,5/17/16,87225506.53,88282262.82,87770735.59
48,5/18/16,87197029.14,88302023.63,87771267.07
49,5/19/16,87238723.45,88291553.79,87772417.08
50,5/20/16,87229941.91,88352032.12,87781859.3
51,5/21/16,87231621.93,88299476.57,87781818.54
52,5/22/16,87272554.72,88322432.56,87781168.7
53,5/23/16,87218047.96,88331547.61,87780408.85
54,5/24/16,87244675.89,88350530.56,87779197.13
55,5/25/16,87257279.16,88313839.73,87777552.68
56,5/26/16,87243466.99,88297441.23,87776490.48
57,5/27/16,87255821.29,88308526.71,87783700.32
58,5/28/16,87200463.64,88351777.47,87781428.3
59,5/29/16,87215758.86,88314776.21,87778573.82
60,5/30/16,87237544.87,88277927.37,87775664.6
61,5/31/16,87206914.53,88314091.35,87772389.22
62,6/1/16,87205624.4,88290492,87768797.84
63,6/2/16,87230292.66,88295625.59,87765935.57
64,6/3/16,87244695.21,88303732.98,87771520.09
65,6/4/16,87227562.02,88293472.62,87767821.83
66,6/5/16,87207563.01,88294405.44,87763759.8
67,6/6/16,87262117.36,88313919.53,87759875.47
68,6/7/16,87222044.56,88309369.02,87755864.59
69,6/8/16,87219705,88232429.43,87751777.15
70,6/9/16,87188757.73,88259825.11,87748650.48
71,6/10/16,87241757.16,88298149.68,87754186.79
72,6/11/16,87209923.42,88288603.54,87750633.52
73,6/12/16,87184829.07,88260471.82,87746879.68
74,6/13/16,87196779.39,88281796.44,87743430.5
75,6/14/16,87215478.41,88254418.54,87739940.28
76,6/15/16,87201906.08,88238794.91,87736413.63
77,6/16/16,87186746.27,88229190.81,87733839.99
78,6/17/16,87188978.7,88313254.14,87747620.04
79,6/18/16,87227895.45,88282362.98,87752205.93
80,6/19/16,87218107.16,88246713.28,87756441.13
81,6/20/16,87213278.49,88277582.05,87760789.64
82,6/21/16,87234084.27,88308279.63,87764870.31
83,6/22/16,87239539.28,88256341.04,87768659.72
84,6/23/16,87265892.65,88340512.51,87773127.95
85,6/24/16,87260874.06,88300376.86,87785918.83
86,6/25/16,87258985.34,88280515.41,87789232.79
87,6/26/16,87278051.27,88354701.1,87791925.39
88,6/27/16,87228077.49,88315492.55,87794483.91
89,6/28/16,87262245.13,88352181,87796561.54
90,6/29/16,87245747.02,88317918.66,87798179.67
91,6/30/16,87280100.11,88344719.36,87800362.72
92,7/1/16,87289595.88,88370190.51,87810817.22
93,7/2/16,87290105.76,88350755.71,87811813.04
94,7/3/16,87271222.73,88344682.56,87812280.19
95,7/4/16,87253327.84,88324213.95,87812783.34
96,7/5/16,87270927.67,88343984.07,87813053.86
97,7/6/16,87282737.31,88354600.56,87813189.79
98,7/7/16,87300227.8,88332479.06,87814288.45
99,7/8/16,87293841.69,88393916.57,87824123.16
100,7/9/16,87293945.87,88375682.49,87825022.43
101,7/10/16,87283624.46,88371510.65,87825964.68
102,7/11/16,87314151.02,88386176.81,87827551.1
103,7/12/16,87278332.61,88341649.53,87829536.22
104,7/13/16,87244074.94,88358858.9,87832026.84
105,7/14/16,87307819.12,88347282.28,87836113.89
106,7/15/16,87291171.12,88366593.79,87849548.92
107,7/16/16,87312047.36,88351858.88,87854623.41
108,7/17/16,87338211.94,88422148.98,87860264.14
109,7/18/16,87356178.8,88382523.17,87867007.01
110,7/19/16,87304418.56,88401831.89,87874529.12
111,7/20/16,87357007.13,88419933.08,87882849.43
112,7/21/16,87348630.88,88435870.38,87892962.84
113,7/22/16,87372896.57,88472263,87912519.05
114,7/23/16,87369351.79,88431645.55,87923704.48
115,7/24/16,87365263.87,88488462.54,87935340.43
116,7/25/16,87396297.85,88456042.38,87947859.65
117,7/26/16,87440242.88,88462840.99,87960841.28
118,7/27/16,87444786.26,88515107.16,87974214.11
119,7/28/16,87483153.13,88502027.2,87988893.21
120,7/29/16,87424072.23,88554585.19,88012460.98
121,7/30/16,87488455.58,88590916.83,88027051.03
122,7/31/16,87514382.42,88576709.18,88041447.77
123,8/1/16,87527638.96,88612763.05,88056064.17
124,8/2/16,87539723.72,88579150.56,88070477.23
125,8/3/16,87566320.63,88614317.37,88084631.41
126,8/4/16,87579779.03,88640133.53,88099474.82
127,8/5/16,87598772.65,88633620.71,88122639.43
128,8/6/16,87598811.52,88688190.36,88136323.57
129,8/7/16,87593431.15,88648133.25,88149389.73
130,8/8/16,87618707.89,88670226.07,88162340.13
131,8/9/16,87623669.75,88716515.83,88174849.61
132,8/10/16,87656735.28,88711171.95,88186966.35
133,8/11/16,87619554.44,88717193.88,88199745.04
134,8/12/16,87695957.71,88779409.58,88220924.06
135,8/13/16,87698954.07,88748609.18,88232804.86
136,8/14/16,87710699.6,88794999.76,88244346.84
137,8/15/16,87717878.39,88754346.6,88256140.05
138,8/16/16,87712799.09,88803163.4,88267935.56
139,8/17/16,87769004.19,88804140.16,88279843.93
140,8/18/16,87748090.11,88837475.52,88292966.63
141,8/19/16,87773231.42,88866890.07,88315071.79
142,8/20/16,87823623.7,88883753.07,88328472.78
143,8/21/16,87825044.58,88916382.83,88342122.76
144,8/22/16,87833611.61,88938006.33,88356587.62
145,8/23/16,87860671.85,88916772.9,88371577.14
146,8/24/16,87833259.84,88911758.52,88387144.76
147,8/25/16,87859232.55,88914564.57,88404320.79
148,8/26/16,87906743.16,88957942.02,88430790.38
149,8/27/16,87931474.07,88993707.46,88448774.78
150,8/28/16,87984245.53,89012404.46,88467128.72
151,8/29/16,87952878.08,89011802.14,88486316.55
152,8/30/16,87948778.59,89027007.32,88505946.58
153,8/31/16,88005754.16,89056226.9,88525974.18
154,9/1/16,88052192.22,89107051.23,88547338.15
155,9/2/16,88010129.35,89124870.72,88577641.7
156,9/3/16,88052969.81,89104511.22,88574587.61
157,9/4/16,88042103.75,89109739.81,88571424.58
158,9/5/16,88009683.01,89111833.73,88568578.7
159,9/6/16,88013007.86,89086519.46,88565638.14
160,9/7/16,88034324.34,89084341.82,88562557.09
161,9/8/16,88067289.09,89115027.7,88560292.45
162,9/9/16,88003034.66,89098003.89,88566484.54
163,9/10/16,88016355.35,89140075.3,88563340.11
164,9/11/16,88005543.44,89080522.16,88559730.67
165,9/12/16,87982656.32,89081926.52,88556168.45
166,9/13/16,88023628.66,89058075.67,88552339.69
167,9/14/16,88028159.89,89092472.8,88548305.59
168,9/15/16,88004751.96,89053628.22,88545135.62
169,9/16/16,88015071.25,89056439.74,88550584.68
170,9/17/16,87991726.01,89107335.24,88546972.39
171,9/18/16,87959628.59,89094223.5,88543277.66
172,9/19/16,87972259.78,89055384.27,88540110.94
173,9/20/16,87991500.24,89080996.81,88537244.03
174,9/21/16,87946660.86,89043536.76,88534807.87
175,9/22/16,88016841.46,89077822.99,88533923.09
176,9/23/16,88012223.19,89062393.38,88542374.86
177,9/24/16,88009518.46,89103009.34,88542490.54
178,9/25/16,87989012.82,89094698.96,88543233.19
179,9/26/16,87967145.87,89077285.02,88545173.48
180,9/27/16,88030474.56,89092690.84,88548019.9
181,9/28/16,88025537.96,89077243.77,88551817.62
182,9/29/16,88043226.46,89037775.76,88557580.89
183,9/30/16,88067233.51,89134098.16,88572970.41
184,10/1/16,88009036.31,89100162.44,88580174.07
185,10/2/16,88063775.37,89101222.36,88588004.12
186,10/3/16,88103867.77,89129725.88,88596873.26
187,10/4/16,88090531.4,89117995.4,88606329.29
188,10/5/16,88042956.58,89146626.31,88616258.7
189,10/6/16,88081039.94,89185114.9,88627523.81
190,10/7/16,88105486.23,89185337.5,88647645
191,10/8/16,88125247.3,89202129.19,88658685.96
192,10/9/16,88199210.8,89259481.49,88669355.19
193,10/10/16,88147730.22,89226472.38,88679985.97
194,10/11/16,88153571.43,89257268.38,88690074.21
195,10/12/16,88165352.44,89225132.08,88699484.77
196,10/13/16,88184881.78,89262570.79,88709090.49
197,10/14/16,88191839.02,89225886.68,88726455.37
198,10/15/16,88177396.48,89229544.07,88733720.14
199,10/16/16,88164556.76,89255492.37,88739702.99
200,10/17/16,88215793.35,89278745.06,88744877.89
201,10/18/16,88197399.17,89280565.08,88748910.04
202,10/19/16,88239681.78,89265256.42,88751858.79
203,10/20/16,88231153.87,89284479.09,88754812.58
204,10/21/16,88243435.07,89304788.24,88765567.38
205,10/22/16,88232717,89297552.81,88766506.93
206,10/23/16,88236749.09,89320947.73,88766697.65
207,10/24/16,88237398.51,89325620.72,88766860.98
208,10/25/16,88186833.12,89314650.93,88766902.56
209,10/26/16,88245435.73,89300763.29,88767108.98
210,10/27/16,88265236.95,89272898.09,88768776.76
211,10/28/16,88228423.95,89344546.51,88779885.08
212,10/29/16,88272421.73,89309343.95,88782970.82
213,10/30/16,88232437.9,89280433.94,88787218.98
214,10/31/16,88291881.47,89357604.5,88793431.18
215,11/1/16,88244131.19,89339370.75,88801551.92
216,11/2/16,88273824.04,89377957.09,88811863.37
217,11/3/16,88271731.89,89333925.45,88825613.37
218,11/4/16,88318965.72,89384988.02,88850688.27
219,11/5/16,88327352.71,89413361.39,88869489.14
220,11/6/16,88395812.45,89406468.58,88891024.4
221,11/7/16,88424862.43,89455208,88915881.53
222,11/8/16,88404025.23,89506988.75,88943757.56
223,11/9/16,88445639.07,89507430.79,88974658.83
224,11/10/16,88497219.46,89581163.35,89009534.72
225,11/11/16,88514647.7,89623550.56,89055956.9
226,11/12/16,88539597.72,89619468.61,89096002.27
227,11/13/16,88602633.24,89675547.9,89138352.73
228,11/14/16,88684431.26,89710873.84,89183273.98
229,11/15/16,88711993.78,89773061.2,89230153.22
230,11/16/16,88741232.6,89825537.07,89278705.69
231,11/17/16,88771242.61,89815580.68,89329614.97
232,11/18/16,88835549.29,89905413.86,89390218.02
233,11/19/16,88836002.09,89934878.28,89421058.87
234,11/20/16,88924466.72,89984201.81,89451996.18
235,11/21/16,88972460.73,90037119.02,89483182.02
236,11/22/16,88989565.89,90064202.73,89513936.27
237,11/23/16,89025306.3,90076195.18,89543954.57
238,11/24/16,89068709.67,90112341.37,89573948.68
239,11/25/16,89071548.4,90150336.79,89611330.6
240,11/26/16,89113968.26,90178465.83,89638098.67
241,11/27/16,89172344,90226943.14,89662938.52
242,11/28/16,89167684.83,90237964.16,89686201.29
243,11/29/16,89174897.8,90247983.27,89707438.69
244,11/30/16,89173781.02,90238144.92,89726605.22
245,12/1/16,89218361.11,90300585.12,89744692.36
246,12/2/16,89227077.22,90313478.2,89769406.05
247,12/3/16,89240676.38,90303883.92,89783045.85
248,12/4/16,89208222.38,90346571.78,89794598.93
249,12/5/16,89261856.22,90351708.25,89804711.4
250,12/6/16,89291215.03,90342734.8,89813216.64
251,12/7/16,89297930.58,90363837.03,89820331.44
252,12/8/16,89276221.63,90352190.32,89827284.38
253,12/9/16,89323869.4,90402592.57,89841988.47
254,12/10/16,89295070.29,90381110.49,89846916.13
255,12/11/16,89320635.49,90391285.24,89851189.97
256,12/12/16,89326638.25,90395376.08,89855551.85
257,12/13/16,89374729.73,90393316.95,89859890.07
258,12/14/16,89348251.01,90430010.37,89864435.21
259,12/15/16,89367602.23,90404969.64,89870389.49
260,12/16/16,89342772.04,90418328.16,89885601.11
261,12/17/16,89336426.11,90453702.34,89892442.07
262,12/18/16,89347717.03,90404889.2,89899902.56
263,12/19/16,89394328.48,90403406.12,89908564.27
264,12/20/16,89389603.23,90441665.04,89918132.56
265,12/21/16,89396856.06,90454086.41,89928637.72
266,12/22/16,89391410.2,90500507.17,89941069.98
267,12/23/16,89446773.74,90469662.27,89963059.84
268,12/24/16,89452977.52,90506557.21,89976761.69
269,12/25/16,89440742.28,90529939.34,89990953.94
270,12/26/16,89471301.49,90550640.7,90006017.83
271,12/27/16,89497174.28,90580501.04,90021474.59
272,12/28/16,89474523.92,90598409.71,90037191.08
273,12/29/16,89522308.63,90578358.03,90054018.69
274,12/30/16,89533459.42,90643727.94,90079476.58
275,12/31/16,89567331.5,90647777.04,90095637.58
276,1/1/17,89570684.41,90650502.47,90111229.62
277,1/2/17,89607134.09,90737620.43,90126615.01
278,1/3/17,89610849.54,90637809.73,90141327.14
279,1/4/17,89636800.95,90710747.43,90155274.93
280,1/5/17,89573541.55,90672290.8,90169379.57
281,1/6/17,89639392.16,90721753.61,90191255.04
282,1/7/17,89685280.32,90713049.55,90203090.54
283,1/8/17,89656514.41,90699846.49,90213748.04
284,1/9/17,89666865.15,90780724.9,90223737.18
285,1/10/17,89716372.89,90768580.52,90232747.33
286,1/11/17,89719229.66,90788340.96,90240847.32
287,1/12/17,89690667.05,90750482.21,90249117.39
288,1/13/17,89710021.79,90807888.36,90265325.11
289,1/14/17,89755432.6,90764661.44,90271803.41
290,1/15/17,89707269.71,90783493.04,90277544.09
291,1/16/17,89761736.45,90817807.77,90283169.25
292,1/17/17,89739889.76,90778046.68,90288460.43
293,1/18/17,89783336.4,90803308.77,90293555.93
294,1/19/17,89746452.47,90817708.69,90299581.26
295,1/20/17,89751244.98,90876362.6,90314324.08
296,1/21/17,89788518.43,90845748.65,90320112.2
297,1/22/17,89791648.53,90826365.94,90325907.64
298,1/23/17,89795473.55,90814254.86,90332279.33
299,1/24/17,89766386.25,90851135.72,90338934.23
300,1/25/17,89775586.87,90849054.31,90345917.22
301,1/26/17,89815609.49,90888211.41,90354244.58
302,1/27/17,89870760.59,90943541.62,90371582.34
303,1/28/17,89828671.69,90950259.51,90380128.07
304,1/29/17,89850766.12,90925136.59,90388708.9
305,1/30/17,89862958.97,90933432.19,90397758.21
306,1/31/17,89851308.92,90899501.45,90406850.74
307,2/1/17,89851835.8,90970182.03,90415906.27
308,2/2/17,89935570.72,90968031.49,90425826.68
309,2/3/17,89917221.35,90956823.14,90444177.52
310,2/4/17,89934846.29,91025618.37,90453072.48
311,2/5/17,89942007.71,91007198.07,90486054.48
312,2/6/17,89964834.41,91084469.23,90518731.62
313,2/7/17,90000452.93,91081802.29,90550655.7
314,2/8/17,90076080.53,91087162.05,90581745.57
315,2/9/17,90048783.63,91145874.55,90612923.85
316,2/10/17,90087797.79,91223381.61,90651797.79
317,2/11/17,90207029.03,91216330.99,90680542.22
318,2/12/17,90177995.52,91214337.27,90707997.93
319,2/13/17,90157872.19,91272164.05,90734647.55
320,2/14/17,90214502.76,91284180.06,90760148.9
321,2/15/17,90227379.77,91308824.53,90784535.97
322,2/16/17,90320384.06,91368920.18,90808852.35
323,2/17/17,90297968.17,91410635.31,90840828.6
324,2/18/17,90350563.98,91440192.1,90862761.84
325,2/19/17,90352920.09,91450236.95,90883610.64
326,2/20/17,90389875.76,91396561.63,90903967.85
327,2/21/17,90376788.16,91469908.32,90923590.96
328,2/22/17,90424751.27,91497577.48,90942600.56
329,2/23/17,90400229.03,91523172.32,90962111.68
330,2/24/17,90474625.83,91534422.77,90989909.42
331,2/25/17,90490524.47,91583958.83,91008327.42
332,2/26/17,90491145.3,91555106.58,91026342.17
333,2/27/17,90508756,91556885.15,91044545.71
334,2/28/17,90506939.42,91598715.81,91062676.49
335,3/1/17,90543453.87,91589369.62,91080818.8
336,3/2/17,90566389.57,91654486.92,91100035.48
337,3/3/17,90629061.41,91678838.8,91128045.53
338,3/4/17,90655425.37,91685695.73,91147104.67
339,3/5/17,90632468.12,91692831.76,91166102.24
340,3/6/17,90647658.02,91688773.43,91185536.58
341,3/7/17,90727994.08,91761116.87,91205048.7
342,3/8/17,90717568.36,91758829.26,91224624.59
343,3/9/17,90678553.2,91787996.21,91245230.77
344,3/10/17,90800694.82,91798445.67,91274494.51
345,3/11/17,90789353.4,91828660.97,91294586.99
346,3/12/17,90767887.48,91809963.91,91314322.29
347,3/13/17,90759876.09,91870601.49,91334134.68
348,3/14/17,90775304.04,91848696.08,91353613.82
349,3/15/17,90826713.51,91930413.57,91372708.06
350,3/16/17,90827462.04,91905705.17,91392360.64
351,3/17/17,90862499.13,91977438.56,91420190.15
352,3/18/17,90910590.09,91961492.45,91438373.31
353,3/19/17,90939566.97,91948217.81,91455743.35
354,3/20/17,90951338.78,92023903.83,91472766.19
355,3/21/17,90983096.01,92016561.04,91489074.17
356,3/22/17,90949844.06,92046165.68,91504667.61
357,3/23/17,90979217.64,92070208.93,91520549.1
358,3/24/17,91035123.99,92077093.38,91544401.68
359,3/25/17,90987022.63,92088950.94,91558469.46
360,3/26/17,91066963.65,92122166.7,91571653.67
361,3/27/17,91032954.13,92162966.82,91584486.57
362,3/28/17,91063258.9,92135719.53,91596663.08
363,3/29/17,91064578.65,92165179.14,91608240.37
364,3/30/17,91040278.92,92145848.68,91620270.39
365,3/31/17,91097630.08,92153594.7,91640476.63
366,4/1/17,91128467.11,92205301.77,91651133.59
367,4/2/17,91103599.41,92194292.04,91661162.08
368,4/3/17,91158283.75,92159053.23,91671102.71
369,4/4/17,91122457.2,92230942.74,91680647.49
370,4/5/17,91145428.85,92231122.51,91689839.73
371,4/6/17,91153774.2,92254614.6,91699707.31
372,4/7/17,91183309.97,92267101.38,91717940.39
373,4/8/17,91215163.91,92258724.11,91726772.22
374,4/9/17,91194671.22,92285814.61,91735075.94
375,4/10/17,91215271.01,92256916.46,91743339.78
376,4/11/17,91226379.48,92252245.27,91751200.5
377,4/12/17,91215876.98,92271748.72,91758645.27
378,4/13/17,91220670.65,92333083.93,91766646.7
379,4/14/17,91239617.65,92301853.22,91782842.53
380,4/15/17,91267142.17,92300000.97,91789418.12
381,4/16/17,91282308.1,92343979.42,91795204.81
382,4/17/17,91222322.24,92353607.06,91800656.48
383,4/18/17,91244551.05,92344708.68,91805384.08
384,4/19/17,91290498.93,92364921,91809358.25
385,4/20/17,91279578.03,92376611.66,91813544.93
386,4/21/17,91278582,92336086.67,91825585.17
387,4/22/17,91312985.92,92403209.34,91827677.43
388,4/23/17,91318346.23,92398638.28,91853829.89
389,4/24/17,91297284.25,92368819.4,91879373.17
390,4/25/17,91383978.76,92444668.65,91903956.88
391,4/26/17,91389610.62,92450508.32,91927596.68
392,4/27/17,91404812.87,92482550.09,91951308.44
393,4/28/17,91439864.83,92509693.65,91982786.49
394,4/29/17,91495190.77,92574696.66,92004284.31
395,4/30/17,91487926.16,92546698.46,92024710.78
396,5/1/17,91544812.85,92574862.44,92044604.4
397,5/2/17,91509412.07,92564617.31,92063665.16
398,5/3/17,91544514.16,92626035.16,92081954.57
399,5/4/17,91609769.66,92612384.79,92100528.6
400,5/5/17,91593665.38,92693112.05,92127114.87
401,5/6/17,91636143.74,92686033.38,92143992.58
402,5/7/17,91616781.46,92642736,92160088.29
403,5/8/17,91666532.19,92654327.76,92175949.8
404,5/9/17,91685753.31,92708343.25,92191278.2
405,5/10/17,91665966.21,92760518.12,92206128.17
406,5/11/17,91676412.25,92748906.27,92221541.48
407,5/12/17,91713513.13,92767823.18,92245225.07
408,5/13/17,91733270.38,92791827.33,92259432
409,5/14/17,91708837.27,92780046.47,92273058.35
410,5/15/17,91704774.08,92784114.39,92286618.56
411,5/16/17,91745043.24,92829902.87,92299778.72
412,5/17/17,91776604.7,92808683.3,92312558.4
413,5/18/17,91803912.23,92861166.3,92325965.49
414,5/19/17,91803359.84,92848880.59,92347675.61
415,5/20/17,91830058.03,92899947.99,92359914.24
416,5/21/17,91817714.01,92892916.6,92371554.64
417,5/22/17,91843682.69,92921242.43,92383094.06
418,5/23/17,91893359.69,92962010.87,92394187.58
419,5/24/17,91823468.96,92931775.65,92404850.34
420,5/25/17,91884725.01,92950897.03,92416092.42
421,5/26/17,91870394.64,92972152.58,92435598.11
422,5/27/17,91891939.51,92976065.88,92445607.59
423,5/28/17,91973080.38,92957157.22,92455014.21
424,5/29/17,91922216.95,93022025.2,92464339.75
425,5/30/17,91948067.94,92973153.87,92473267.28
426,5/31/17,91942919.3,92998029.01,92481842.04
427,6/1/17,91905020.25,93018953.02,92491105.13
428,6/2/17,92008640.45,93071607.09,92508771.31
429,6/3/17,91976949.97,93049677.02,92517109.33
430,6/4/17,91978873.18,93075736.48,92525037.91
431,6/5/17,91997931.55,93060991.24,92533099.69
432,6/6/17,92000313.09,93084704.28,92540993.06
433,6/7/17,92028030.67,93072968.74,92548772.14
434,6/8/17,92042754.29,93092402.27,92557479.73
435,6/9/17,92056531.06,93120164.42,92574824.75
436,6/10/17,92006092.49,93139440.71,92583062.39
437,6/11/17,92090875.93,93140969.98,92591090.2
438,6/12/17,92050692.43,93132127.08,92599422.54
439,6/13/17,92088671.5,93122479.42,92607723.02
440,6/14/17,92084373.64,93151728.64,92616005.51
441,6/15/17,92045717.22,93154365.36,92625268.29
442,6/16/17,92107450.17,93175871.98,92643172.83
443,6/17/17,92115556.09,93203548.97,92651925.62
444,6/18/17,92131992.5,93226321.56,92660375.83
445,6/19/17,92152570.46,93195051.33,92668991.52
446,6/20/17,92154252.23,93188012.48,92677393.8
447,6/21/17,92127934.71,93241127.85,92685559.52
448,6/22/17,92184936.04,93230957.09,92694456.94
449,6/23/17,92165380.29,93214346.73,92711725.91
450,6/24/17,92201392.12,93272675.35,92719560.79
451,6/25/17,92217067.41,93319215.81,92726809.07
452,6/26/17,92206483.85,93271698.13,92733948.07
453,6/27/17,92205058.53,93292685.31,92740619.42
454,6/28/17,92222450.66,93270170.01,92746831.57
455,6/29/17,92227696.63,93279190.09,92753595.02
456,6/30/17,92231842.2,93317515.98,92768601.71
457,7/1/17,92247560.79,93287451.43,92774106.74
458,7/2/17,92211435.93,93290650.84,92779025.5
459,7/3/17,92244303.67,93318677.44,92783908.7
460,7/4/17,92263678.47,93313749.07,92788474.83
461,7/5/17,92259744.84,93347394.1,92792810.51
462,7/6/17,92244867.73,93323782.65,92798003.52
463,7/7/17,92304150.71,93344002.73,92811819.83
464,7/8/17,92295761.75,93334454.61,92816583.06
465,7/9/17,92303045.73,93379843,92821269.5
466,7/10/17,92278461.34,93372310.97,92808789.24
467,7/11/17,92248755.94,93323001.31,92796592.14
468,7/12/17,92272798.52,93333346.1,92784791.46
469,7/13/17,92232379.94,93357269.95,92774487.4
470,7/14/17,92236407.95,93330471.46,92773443.38
471,7/15/17,92239384.65,93302414.05,92763965.1
472,7/16/17,92263793.09,93286458.63,92754995.59
473,7/17/17,92198959.93,93290764.98,92747088.6
474,7/18/17,92197469.3,93273589.5,92739940.28
475,7/19/17,92231808.97,93257751.32,92733589.31
476,7/20/17,92178942.02,93249154.75,92729050.49
477,7/21/17,92195361.8,93254548.15,92733993.03
478,7/22/17,92174927.67,93240622.38,92730621.99
479,7/23/17,92135730.11,93243693.74,92727775.9
480,7/24/17,92177295.86,93250228.9,92725902.87
481,7/25/17,92177164.55,93242359.3,92724595.05
482,7/26/17,92194685.33,93291994.88,92723791.61
483,7/27/17,92165342.55,93255048.84,92724414.99
484,7/28/17,92220065.63,93289729.13,92734051.76
485,7/29/17,92230270.83,93254994.78,92734836.37
486,7/30/17,92192788.26,93272248.69,92735550.72
487,7/31/17,92179844.68,93266557.3,92736601.98
488,8/1/17,92247923.39,93264960.56,92737558.14
489,8/2/17,92188781.21,93249752.63,92738351.8
490,8/3/17,92215549.11,93264677.62,92739916.61
491,8/4/17,92196612.21,93301809.17,92749867.93
492,8/5/17,92208484.83,93275454.65,92750385.74
493,8/6/17,92206842.04,93277705.62,92750313.04
494,8/7/17,92217198.79,93270488.87,92750131.92
495,8/8/17,92191909.51,93292730.16,92749497.04
496,8/9/17,92209519.67,93256861.13,92748436.97
497,8/10/17,92193632.45,93299883.48,92747987.88
498,8/11/17,92227573.26,93302533.51,92755871.26
499,8/12/17,92276237.02,93314381.6,92754373.85
500,8/13/17,92191862.59,93309909.66,92752442.88
501,8/14/17,92190801.4,93326471.52,92750659.15
502,8/15/17,92181062.86,93287513.06,92748767.7
503,8/16/17,92217426.93,93255425.11,92746876.42
504,8/17/17,92224056.94,93263304.39,92746087.54
505,8/18/17,92229444.47,93303497.97,92754173.37
506,8/19/17,92234730.28,93260961.16,92753454.74
507,8/20/17,92206883.62,93307659.85,92752895.32
508,8/21/17,92225390.24,93290229.82,92753074.21
509,8/22/17,92182685.07,93295116.95,92753716.72
510,8/23/17,92229619.1,93264195.58,92754893.63
511,8/24/17,92200501.05,93323599.29,92757653.85
512,8/25/17,92258294.1,93327315.86,92769701.84
513,8/26/17,92247923.36,93274512.88,92773278.2
514,8/27/17,92212668.02,93295544.42,92777256.47
515,8/28/17,92231776.72,93301076.57,92782118.64
516,8/29/17,92291072.38,93313927.82,92787488.93
517,8/30/17,92251391.12,93364491.35,92793336.35
518,8/31/17,92246103.39,93326879.78,92800610.58
519,9/1/17,92286133.52,93354156.38,92816922.62
520,9/2/17,92283042.52,93378884.4,92824428.48
521,9/3/17,92322725.44,93353597.99,92831928.79
522,9/4/17,92294975.57,93396227.34,92839846.74
523,9/5/17,92298535.33,93397786.19,92847763.99
524,9/6/17,92305286.18,93402299.5,92855624.76
525,9/7/17,92323710.06,93414810.6,92864372.76
526,9/8/17,92357622.54,93429283.79,92881632.31
527,9/9/17,92378474.42,93391778.08,92889591.81
528,9/10/17,92354740.69,93419777.88,92897102.6
529,9/11/17,92387080.12,93448384.33,92904655.61
530,9/12/17,92333800.69,93450099.62,92911915.22
531,9/13/17,92452521.33,93494918.95,92918921.03
532,9/14/17,92367199.97,93444986.67,92926721.8
533,9/15/17,92365749.44,93451563.96,92943053.36
534,9/16/17,92407051.78,93433908.97,92950218.53
535,9/17/17,92434332.81,93462544.47,92957182.34
536,9/18/17,92438441.91,93451119.55,92964544.78
537,9/19/17,92405414.19,93495261.63,92972071.13
